run_id,sequence_name,seed,rand_mode,constraint_set,rand_addr_base,rand_addr_range_kb,rand_data_pattern,payload_entropy,rand_rw_ratio,rand_opcode_mix,rand_burst_len_mean,rand_packet_len_bytes,rand_delay_min_ns,rand_delay_max_ns,rand_idle_cycles,rand_wait_states,rand_priority_mode,rand_traffic_pattern,rand_workload,rand_order,rand_err_inj_mode,rand_transaction_count
RUN-005273,sequential_write_seq,1021965866,full_random,default,0xfceb3000,1024,random,0.574,0.22,balanced,2.4,1024,6,169,23,2,round_robin,random,oltp,in_order,none,32
RUN-005274,sequential_write_seq,978692049,constrained,default,0x67cb6000,64,incremental,0.844,0.81,rd_heavy,26.3,512,3,62,25,6,weighted,random,boot,in_order,none,256
RUN-005275,random_read_seq,1615604639,directed,corner,0x806a7000,64,random,0.625,0.53,rd_heavy,5.8,1024,10,176,19,0,fixed,random,streaming,out_of_order,stuck_at,512
RUN-005276,random_read_seq,1247476968,directed,default,0x495af000,1024,random,0.184,0.21,rd_heavy,5.2,2048,7,162,35,1,round_robin,random,mixed,in_order,bitflip,32
RUN-005277,sequential_write_seq,925488778,constrained,corner,0xc2ea7000,1024,incremental,0.649,0.67,wr_heavy,43.4,2048,11,31,23,0,round_robin,sequential,mixed,out_of_order,bitflip,16
RUN-005278,garbage_collect_seq,315240345,full_random,corner,0xd4588000,4096,random,0.574,0.79,wr_heavy,12.9,2048,3,187,38,6,round_robin,random,oltp,out_of_order,stuck_at,128
RUN-005279,power_cycle_seq,550658613,full_random,default,0xb2816000,1024,all_zeros,0.606,0.88,rd_heavy,3.5,2048,14,203,29,2,weighted,sequential,streaming,in_order,jitter,256
RUN-005280,back_to_back_program_seq,1074970795,constrained,default,0x201aa000,256,random,0.247,0.48,rd_heavy,51.5,1024,7,43,59,7,fixed,hotspot,mixed,out_of_order,none,64
RUN-005281,random_read_seq,1656224069,constrained,corner,0x6fdce000,256,walking_ones,0.392,0.28,balanced,3.0,512,14,29,63,2,weighted,random,boot,out_of_order,none,512
RUN-005282,sequential_write_seq,154437782,constrained,default,0x0eb76000,256,random,0.325,0.19,balanced,5.0,512,3,36,63,0,weighted,sequential,oltp,out_of_order,none,64
RUN-005283,mixed_rw_seq,358931832,constrained,corner,0x5eb91000,1024,walking_ones,0.204,0.16,wr_heavy,15.0,1024,6,12,36,0,round_robin,sequential,mixed,in_order,bitflip,128
RUN-005284,mixed_rw_seq,959970028,directed,default,0x345b2000,1024,random,0.482,0.71,rd_heavy,13.4,1024,19,213,51,7,weighted,sequential,mixed,in_order,none,512
RUN-005285,back_to_back_program_seq,965469793,constrained,default,0xd8d6f000,1024,random,0.78,0.17,balanced,13.0,1024,10,79,37,5,round_robin,sequential,mixed,in_order,none,256
RUN-005286,back_to_back_program_seq,257163437,constrained,stress,0xcab5c000,256,incremental,0.714,0.26,balanced,6.4,512,18,58,27,2,weighted,hotspot,oltp,out_of_order,stuck_at,512
RUN-005287,back_to_back_program_seq,1854994287,full_random,default,0x440f8000,64,walking_ones,0.73,0.36,balanced,2.7,512,17,104,44,4,round_robin,hotspot,oltp,out_of_order,none,256
RUN-005288,sequential_write_seq,266765234,constrained,corner,0x43af4000,4096,checkerboard,0.656,0.59,balanced,5.1,1024,14,37,58,0,fixed,hotspot,streaming,in_order,none,128
RUN-005289,power_cycle_seq,401075206,constrained,stress,0xc6b31000,64,random,0.467,0.47,balanced,23.2,4096,19,144,58,7,weighted,random,oltp,in_order,stuck_at,16
RUN-005290,erase_suspend_seq,1001526657,directed,corner,0xdc52f000,64,incremental,0.827,0.15,wr_heavy,14.9,1024,1,171,33,3,fixed,hotspot,oltp,in_order,bitflip,128
RUN-005291,back_to_back_program_seq,1814618715,full_random,corner,0x6de7c000,1024,random,0.232,0.51,wr_heavy,9.8,1024,5,182,26,0,weighted,hotspot,mixed,in_order,none,128
RUN-005292,mixed_rw_seq,1039414245,constrained,corner,0x0cfe0000,256,random,0.611,0.64,erase_mixed,6.1,1024,1,17,58,1,weighted,strided,oltp,out_of_order,none,32
RUN-005293,power_cycle_seq,1532275324,constrained,default,0x4da50000,256,incremental,0.171,0.71,wr_heavy,28.4,2048,5,65,54,0,weighted,hotspot,oltp,in_order,none,32
RUN-005294,read_disturb_seq,1329796172,constrained,default,0xa1cf9000,1024,random,0.305,0.11,rd_heavy,2.8,512,19,127,8,3,fixed,strided,mixed,in_order,bitflip,512
RUN-005295,erase_suspend_seq,1213869061,constrained,default,0xd0272000,1024,all_zeros,0.17,0.72,wr_heavy,53.2,4096,0,114,34,6,round_robin,strided,oltp,in_order,none,512
RUN-005296,mixed_rw_seq,373623212,constrained,corner,0x9d23e000,256,random,0.618,0.28,erase_mixed,26.5,512,3,56,8,3,weighted,random,oltp,out_of_order,bitflip,32
RUN-005297,sequential_write_seq,1005997294,directed,stress,0xd9684000,256,random,0.617,0.42,balanced,3.2,2048,7,200,21,5,fixed,sequential,streaming,out_of_order,jitter,1024
RUN-005298,random_read_seq,654285856,constrained,default,0xfdb6a000,256,checkerboard,0.293,0.85,wr_heavy,23.2,1024,14,213,1,4,weighted,sequential,mixed,in_order,bitflip,16
RUN-005299,back_to_back_program_seq,1581594500,constrained,default,0xd6a5d000,256,random,0.566,0.45,rd_heavy,5.5,2048,9,204,35,6,round_robin,strided,boot,out_of_order,jitter,1024
RUN-005300,erase_suspend_seq,1945280764,constrained,stress,0x59233000,4096,walking_ones,0.377,0.64,wr_heavy,43.5,1024,13,160,63,2,round_robin,strided,boot,out_of_order,none,512
RUN-005301,random_read_seq,1718118878,directed,default,0xad291000,64,checkerboard,0.649,0.76,wr_heavy,19.3,4096,5,180,53,7,weighted,strided,mixed,out_of_order,none,32
RUN-005302,garbage_collect_seq,370096011,directed,stress,0x61c04000,4096,random,0.558,0.82,wr_heavy,22.3,4096,1,173,50,4,fixed,random,oltp,out_of_order,stuck_at,128
RUN-005303,sequential_write_seq,10478483,directed,corner,0x78312000,256,incremental,0.339,0.5,wr_heavy,6.2,512,12,100,16,6,round_robin,strided,streaming,in_order,stuck_at,32
RUN-005304,back_to_back_program_seq,1974309500,full_random,corner,0x3ed95000,1024,random,0.615,0.26,rd_heavy,2.7,4096,19,196,21,3,fixed,sequential,oltp,in_order,stuck_at,1024
RUN-005305,sequential_write_seq,12184208,directed,default,0x4b454000,64,checkerboard,0.146,0.69,rd_heavy,6.9,2048,2,34,38,2,round_robin,strided,mixed,in_order,none,64
RUN-005306,garbage_collect_seq,1759042884,constrained,corner,0x9dd20000,64,incremental,0.845,0.43,balanced,6.2,2048,17,93,39,2,fixed,random,streaming,in_order,none,1024
RUN-005307,erase_suspend_seq,305196310,constrained,default,0xce6e3000,4096,all_zeros,0.439,0.3,balanced,3.8,512,12,38,18,2,weighted,random,oltp,in_order,none,256
RUN-005308,random_read_seq,1133534832,constrained,default,0xb487b000,4096,random,0.875,0.24,rd_heavy,2.7,2048,17,104,43,1,fixed,sequential,boot,in_order,none,256
RUN-005309,random_read_seq,765249171,constrained,corner,0xd009e000,1024,incremental,0.605,0.89,balanced,12.8,2048,11,91,57,3,weighted,hotspot,boot,in_order,none,128
RUN-005310,random_read_seq,1504863765,constrained,default,0x171c0000,256,random,0.528,0.4,erase_mixed,6.7,2048,8,160,10,4,weighted,sequential,mixed,in_order,none,256
RUN-005311,back_to_back_program_seq,1315356750,constrained,default,0xdcd49000,64,incremental,0.806,0.42,erase_mixed,27.8,1024,16,132,44,2,fixed,sequential,streaming,out_of_order,none,128
RUN-005312,erase_suspend_seq,2140193469,constrained,default,0x944c1000,64,incremental,0.924,0.79,erase_mixed,19.8,4096,9,156,19,5,weighted,random,mixed,in_order,jitter,128
RUN-005313,mixed_rw_seq,1717100808,constrained,corner,0x86dd8000,256,incremental,0.389,0.8,wr_heavy,2.5,2048,17,171,35,0,weighted,random,oltp,in_order,jitter,128
RUN-005314,mixed_rw_seq,858428797,constrained,stress,0xc5993000,4096,walking_ones,0.378,0.28,rd_heavy,48.8,512,3,93,63,6,weighted,hotspot,boot,in_order,stuck_at,32
RUN-005315,read_disturb_seq,1417667985,full_random,stress,0x865c8000,256,checkerboard,0.582,0.35,wr_heavy,20.6,1024,11,49,24,3,weighted,sequential,boot,in_order,stuck_at,128
RUN-005316,erase_suspend_seq,1587954955,constrained,default,0xcd21c000,1024,incremental,0.44,0.49,wr_heavy,6.3,512,12,31,59,7,weighted,sequential,boot,out_of_order,jitter,128
RUN-005317,back_to_back_program_seq,1996099191,constrained,stress,0xdaa02000,64,random,0.599,0.14,wr_heavy,4.9,2048,7,126,6,0,weighted,strided,mixed,out_of_order,none,512
RUN-005318,back_to_back_program_seq,471917688,constrained,default,0x90f48000,1024,incremental,0.791,0.55,rd_heavy,7.6,512,7,154,50,3,fixed,sequential,streaming,out_of_order,bitflip,64
RUN-005319,back_to_back_program_seq,850481076,full_random,corner,0x35db4000,1024,random,0.42,0.11,rd_heavy,10.6,4096,18,168,6,7,fixed,sequential,streaming,out_of_order,none,256
RUN-005320,mixed_rw_seq,197176930,full_random,corner,0x9cd22000,4096,checkerboard,0.281,0.74,erase_mixed,23.7,1024,16,43,16,1,fixed,random,mixed,in_order,none,64
RUN-005321,mixed_rw_seq,180297973,constrained,default,0x13ed3000,1024,random,0.487,0.79,balanced,44.0,512,3,14,5,7,weighted,hotspot,mixed,in_order,bitflip,128
RUN-005322,random_read_seq,538122149,full_random,default,0x6c432000,4096,checkerboard,0.412,0.78,balanced,5.5,512,5,128,21,6,weighted,random,mixed,in_order,none,64
RUN-005323,mixed_rw_seq,1099767527,full_random,default,0x3117e000,256,incremental,0.222,0.13,balanced,51.9,2048,17,177,41,6,weighted,sequential,mixed,in_order,none,512
RUN-005324,random_read_seq,16139154,constrained,default,0xd8534000,4096,random,0.683,0.39,erase_mixed,3.2,512,1,140,17,1,round_robin,sequential,streaming,in_order,stuck_at,32
RUN-005325,garbage_collect_seq,697916070,constrained,default,0xae6a2000,256,incremental,0.636,0.2,erase_mixed,6.3,1024,6,39,0,5,weighted,hotspot,boot,out_of_order,none,256
RUN-005326,back_to_back_program_seq,999333799,constrained,corner,0x38298000,256,walking_ones,0.686,0.6,wr_heavy,4.9,512,9,182,23,4,fixed,strided,mixed,in_order,none,256
RUN-005327,back_to_back_program_seq,257245649,full_random,stress,0xb7d16000,64,random,0.233,0.52,rd_heavy,13.9,1024,2,8,33,0,weighted,sequential,streaming,in_order,none,64
RUN-005328,sequential_write_seq,2121080032,constrained,corner,0x6f6a0000,256,walking_ones,0.699,0.24,wr_heavy,2.7,512,13,133,33,7,fixed,hotspot,oltp,in_order,none,256
RUN-005329,back_to_back_program_seq,178554841,constrained,stress,0x2557b000,4096,incremental,0.105,0.75,wr_heavy,3.6,1024,8,29,2,7,round_robin,random,mixed,in_order,none,1024
RUN-005330,sequential_write_seq,319416151,full_random,stress,0x89044000,256,checkerboard,0.617,0.49,balanced,3.3,512,13,80,37,4,fixed,sequential,oltp,out_of_order,none,256
RUN-005331,garbage_collect_seq,1736798965,constrained,default,0xdbb98000,64,incremental,0.784,0.7,wr_heavy,30.9,2048,8,18,6,6,fixed,sequential,streaming,in_order,none,64
RUN-005332,random_read_seq,447007867,constrained,corner,0xd7076000,4096,random,0.533,0.8,wr_heavy,3.2,1024,8,36,1,1,weighted,sequential,streaming,in_order,bitflip,512
RUN-005333,back_to_back_program_seq,457640513,directed,corner,0x5f791000,1024,all_zeros,0.742,0.77,balanced,15.5,2048,16,34,61,2,round_robin,random,mixed,in_order,jitter,32
RUN-005334,sequential_write_seq,1662970636,full_random,stress,0x19858000,64,incremental,0.577,0.72,rd_heavy,3.5,1024,10,142,53,2,fixed,sequential,oltp,in_order,none,128
RUN-005335,back_to_back_program_seq,303147827,constrained,corner,0x786e7000,64,checkerboard,0.144,0.46,balanced,38.5,1024,15,119,18,7,round_robin,random,streaming,in_order,stuck_at,256
RUN-005336,back_to_back_program_seq,601236124,constrained,default,0x392a3000,256,random,0.27,0.63,wr_heavy,10.2,512,18,209,48,3,fixed,random,mixed,in_order,none,256
RUN-005337,sequential_write_seq,1543246988,full_random,default,0xd1b06000,1024,random,0.244,0.86,erase_mixed,11.8,512,15,30,32,4,weighted,strided,oltp,in_order,bitflip,256
RUN-005338,erase_suspend_seq,1349623496,constrained,default,0xd11e6000,4096,walking_ones,0.666,0.71,rd_heavy,63.2,1024,4,198,55,0,weighted,random,streaming,out_of_order,none,512
RUN-005339,mixed_rw_seq,973135960,full_random,default,0x317e3000,1024,random,0.138,0.73,wr_heavy,11.5,512,4,164,5,0,round_robin,sequential,mixed,out_of_order,none,256
RUN-005340,mixed_rw_seq,592464574,constrained,default,0x5be9f000,256,random,0.336,0.13,wr_heavy,55.9,1024,8,77,43,6,round_robin,random,mixed,in_order,none,32
RUN-005341,random_read_seq,1946110538,constrained,stress,0x07510000,1024,incremental,0.425,0.18,rd_heavy,5.4,2048,16,102,18,6,weighted,random,oltp,out_of_order,jitter,256
RUN-005342,read_disturb_seq,414796824,directed,stress,0x129b2000,256,random,0.647,0.5,balanced,2.5,512,1,60,27,7,round_robin,hotspot,oltp,out_of_order,none,16
RUN-005343,sequential_write_seq,1879885265,constrained,corner,0x1d8fa000,4096,random,0.192,0.14,wr_heavy,11.3,4096,12,157,60,3,weighted,sequential,mixed,out_of_order,none,256
RUN-005344,garbage_collect_seq,1162831070,constrained,corner,0x46a47000,64,random,0.531,0.82,balanced,11.5,512,2,129,50,2,round_robin,hotspot,mixed,in_order,none,64
RUN-005345,random_read_seq,1450171692,full_random,default,0xbbcb7000,256,random,0.514,0.67,rd_heavy,11.5,512,2,144,47,1,weighted,random,streaming,out_of_order,none,256
RUN-005346,random_read_seq,1225686447,directed,stress,0x1135c000,1024,random,0.671,0.29,wr_heavy,7.3,1024,13,75,9,5,round_robin,strided,oltp,in_order,none,256
RUN-005347,power_cycle_seq,1073243704,directed,stress,0x1af6c000,1024,checkerboard,0.622,0.15,wr_heavy,57.6,512,8,36,15,3,weighted,random,mixed,in_order,none,128
RUN-005348,erase_suspend_seq,843053050,constrained,default,0x56033000,1024,checkerboard,0.381,0.69,rd_heavy,13.8,4096,0,89,59,1,round_robin,strided,streaming,out_of_order,none,32
RUN-005349,power_cycle_seq,1567017223,full_random,corner,0xe7cd7000,1024,checkerboard,0.699,0.35,wr_heavy,21.6,512,17,62,26,4,round_robin,sequential,mixed,in_order,none,128
RUN-005350,back_to_back_program_seq,830096586,constrained,default,0x2edc7000,1024,random,0.685,0.57,rd_heavy,2.8,2048,16,72,9,5,weighted,random,mixed,in_order,none,512
RUN-005351,power_cycle_seq,268560720,constrained,default,0xfc82a000,1024,incremental,0.541,0.54,balanced,40.0,1024,19,31,22,2,weighted,random,oltp,out_of_order,none,64
RUN-005352,back_to_back_program_seq,722256571,constrained,stress,0x566a9000,256,checkerboard,0.595,0.28,wr_heavy,15.1,512,12,140,40,3,fixed,strided,mixed,in_order,bitflip,128
RUN-005353,read_disturb_seq,1019800561,full_random,default,0x6d034000,1024,random,0.855,0.26,erase_mixed,3.7,2048,2,154,47,7,fixed,hotspot,oltp,in_order,none,512
RUN-005354,random_read_seq,272485129,constrained,default,0x1e896000,64,all_zeros,0.236,0.13,wr_heavy,30.3,4096,14,190,59,6,fixed,hotspot,boot,in_order,stuck_at,1024
RUN-005355,erase_suspend_seq,2072796879,directed,stress,0x9bb56000,256,walking_ones,0.52,0.5,balanced,28.7,512,15,78,32,7,round_robin,sequential,oltp,out_of_order,bitflip,128
RUN-005356,garbage_collect_seq,609590124,constrained,default,0xaeb2a000,64,incremental,0.092,0.47,erase_mixed,7.6,1024,14,30,28,4,fixed,hotspot,oltp,out_of_order,none,128
RUN-005357,erase_suspend_seq,1122400571,full_random,stress,0xbceb0000,1024,checkerboard,0.66,0.32,wr_heavy,15.6,1024,4,166,52,0,fixed,random,oltp,in_order,bitflip,16
RUN-005358,garbage_collect_seq,656249237,directed,corner,0x8d271000,256,walking_ones,0.025,0.5,balanced,22.6,2048,8,175,26,6,round_robin,random,mixed,in_order,none,16
RUN-005359,sequential_write_seq,2090448883,constrained,stress,0xc18ef000,64,walking_ones,0.278,0.19,rd_heavy,23.5,512,9,120,37,3,round_robin,random,oltp,in_order,none,64
RUN-005360,random_read_seq,172860647,constrained,default,0xf873c000,1024,all_zeros,0.759,0.79,rd_heavy,26.5,512,15,61,34,6,fixed,strided,boot,out_of_order,stuck_at,512
RUN-005361,back_to_back_program_seq,1579974383,directed,corner,0x3a760000,64,random,0.549,0.38,balanced,14.3,4096,2,9,19,2,round_robin,random,streaming,in_order,bitflip,512
RUN-005362,random_read_seq,1600666407,constrained,stress,0xaf836000,256,random,0.618,0.87,balanced,4.9,1024,12,30,33,3,round_robin,sequential,mixed,out_of_order,none,256
RUN-005363,mixed_rw_seq,823062281,constrained,stress,0x46fd2000,4096,incremental,0.925,0.64,wr_heavy,23.0,512,12,191,37,6,fixed,random,boot,in_order,none,128
RUN-005364,back_to_back_program_seq,988707256,constrained,corner,0x73aab000,4096,walking_ones,0.577,0.66,wr_heavy,7.0,2048,12,139,44,2,fixed,random,oltp,out_of_order,jitter,512
RUN-005365,random_read_seq,1990025404,full_random,default,0x6c80b000,1024,incremental,0.345,0.87,rd_heavy,3.8,2048,17,43,51,6,round_robin,random,mixed,in_order,none,256
RUN-005366,erase_suspend_seq,1609969161,full_random,default,0xea888000,64,incremental,0.683,0.81,rd_heavy,11.0,512,8,140,40,7,round_robin,random,streaming,in_order,none,16
RUN-005367,back_to_back_program_seq,1830463951,full_random,default,0x44d57000,1024,random,0.732,0.65,rd_heavy,21.3,4096,2,185,7,5,round_robin,sequential,oltp,out_of_order,none,16
RUN-005368,garbage_collect_seq,543359561,constrained,default,0x97a9f000,4096,walking_ones,0.558,0.14,balanced,4.9,1024,1,24,28,4,fixed,sequential,boot,in_order,none,512
RUN-005369,sequential_write_seq,210824059,full_random,corner,0x24a9f000,64,random,0.377,0.79,balanced,26.8,512,19,76,5,3,fixed,random,streaming,in_order,bitflip,32
RUN-005370,back_to_back_program_seq,164674420,constrained,default,0xc13ea000,1024,random,0.289,0.56,wr_heavy,6.2,1024,4,186,9,7,round_robin,random,boot,in_order,none,1024
RUN-005371,mixed_rw_seq,1592134475,constrained,default,0x7f9e6000,256,random,0.149,0.31,balanced,23.9,512,9,165,17,4,fixed,sequential,boot,out_of_order,jitter,16
RUN-005372,random_read_seq,287104175,directed,default,0x9a032000,256,random,0.491,0.73,erase_mixed,12.4,4096,2,136,13,0,weighted,random,oltp,out_of_order,none,256
RUN-005373,mixed_rw_seq,66596649,constrained,default,0xeaa87000,64,random,0.682,0.15,wr_heavy,5.5,512,17,89,49,6,weighted,random,oltp,in_order,none,128
RUN-005374,sequential_write_seq,71299081,full_random,default,0x7a08a000,1024,incremental,0.593,0.88,wr_heavy,6.7,2048,4,123,49,5,weighted,strided,oltp,out_of_order,none,64
RUN-005375,garbage_collect_seq,1768214987,constrained,default,0x3159f000,64,incremental,0.363,0.52,balanced,61.4,512,13,88,31,1,weighted,random,oltp,out_of_order,jitter,1024
RUN-005376,random_read_seq,1705562733,full_random,corner,0xf1d20000,4096,checkerboard,0.929,0.73,rd_heavy,13.1,4096,16,163,19,3,weighted,strided,oltp,out_of_order,jitter,32
RUN-005377,sequential_write_seq,1098461076,constrained,corner,0x34692000,1024,walking_ones,0.591,0.2,wr_heavy,56.6,512,9,73,57,3,round_robin,random,oltp,in_order,none,512
RUN-005378,sequential_write_seq,1007129406,constrained,default,0x84f9a000,1024,all_zeros,0.517,0.16,rd_heavy,13.2,1024,17,30,52,4,round_robin,strided,oltp,in_order,none,1024
RUN-005379,sequential_write_seq,473168327,directed,default,0x8f3f8000,4096,random,0.658,0.78,balanced,7.1,1024,2,90,35,7,round_robin,strided,oltp,out_of_order,bitflip,64
RUN-005380,mixed_rw_seq,576144583,full_random,default,0xb80de000,1024,walking_ones,0.677,0.28,erase_mixed,5.9,1024,13,132,0,7,weighted,strided,streaming,in_order,bitflip,1024
RUN-005381,back_to_back_program_seq,2117473166,constrained,stress,0x71501000,64,random,0.239,0.52,erase_mixed,5.0,512,10,81,23,6,weighted,sequential,streaming,in_order,none,64
RUN-005382,power_cycle_seq,1744529377,constrained,default,0x0bc8f000,1024,random,0.53,0.87,balanced,6.0,512,2,14,52,5,round_robin,sequential,mixed,in_order,none,256
RUN-005383,read_disturb_seq,1706738542,constrained,corner,0xc9321000,4096,all_zeros,0.542,0.37,erase_mixed,13.4,1024,7,120,41,5,fixed,strided,streaming,out_of_order,stuck_at,1024
RUN-005384,random_read_seq,506705731,full_random,default,0x49591000,64,random,0.775,0.24,balanced,60.4,2048,10,57,4,7,weighted,sequential,oltp,out_of_order,bitflip,64
RUN-005385,random_read_seq,461657070,constrained,corner,0xe23f6000,256,walking_ones,0.599,0.1,balanced,6.1,1024,14,192,23,3,round_robin,sequential,boot,in_order,jitter,512
RUN-005386,read_disturb_seq,902583661,constrained,corner,0x563ac000,1024,random,0.32,0.68,balanced,9.9,2048,17,128,61,5,weighted,sequential,mixed,in_order,bitflip,128
RUN-005387,back_to_back_program_seq,419309037,directed,default,0x3fca9000,256,random,0.909,0.66,erase_mixed,5.8,1024,12,30,30,4,weighted,random,oltp,in_order,stuck_at,1024
RUN-005388,read_disturb_seq,1294318644,constrained,default,0x010bf000,1024,random,0.401,0.58,wr_heavy,7.8,4096,14,203,10,2,round_robin,random,mixed,in_order,none,512
