run_id,host,os_release,simulator,simulator_version,cpu_model,cpu_cores_allocated,cpu_util_avg_pct,cpu_util_peak_pct,mem_util_avg_pct,peak_mem_mb,disk_io_mb,wall_time_s,cpu_time_s,license_wait_s,sim_perf_cycles_per_sec,temperature_c,voltage_mv,power_mode,power_w,grid_queue
RUN-005584,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,54.0,83.7,44.2,4950.1,184.0,41.73,40.92,0.94,47705734.8,68.7,1207.7,nominal,1.65,short
RUN-005585,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,96.4,100.0,40.1,3962.5,180.7,11.34,7.98,9.87,105820.1,84.0,1183.1,nominal,3.71,normal
RUN-005586,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,54.8,74.3,35.8,2347.1,326.2,22.7,34.74,1.21,4598458.4,39.7,1152.7,low_power,4.25,short
RUN-005587,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,2,42.9,51.2,45.8,2938.2,252.9,26.41,32.46,0.9,3703769.8,97.5,1145.6,nominal,3.36,short
RUN-005588,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,73.6,97.3,34.3,1759.2,301.4,25.3,21.4,12.41,1365463.4,45.0,1085.8,low_power,3.95,normal
RUN-005589,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,25.3,32.0,39.7,1649.0,326.9,7.17,5.49,16.93,2804551.9,64.5,1187.3,turbo,7.56,long
RUN-005590,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,8,94.4,100.0,47.4,2223.0,265.5,29.57,22.71,9.48,72029.8,52.1,1069.3,low_power,3.3,long
RUN-005591,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,57.9,76.1,75.7,1162.3,359.7,7.69,9.02,0.02,3896445.9,51.1,1126.0,low_power,3.23,normal
RUN-005592,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,95.8,100.0,57.4,2888.8,134.5,7.93,6.54,5.76,2771526.5,55.9,1161.8,turbo,6.47,short
RUN-005593,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,27.0,43.3,52.5,1980.7,204.2,24.89,30.41,2.9,230763.3,83.6,1219.9,nominal,1.85,long
RUN-005594,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,59.7,70.4,45.4,2214.5,272.7,18.17,15.46,0.48,161606.8,59.4,1250.0,turbo,8.07,normal
RUN-005595,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,68.8,79.4,48.3,1639.0,258.0,22.59,16.49,8.86,1158268.9,65.3,1172.3,nominal,4.54,normal
RUN-005596,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,36.1,46.7,32.4,2688.0,153.1,18.2,23.34,17.55,65934.1,85.1,1186.5,turbo,5.22,long
RUN-005597,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,64.9,87.5,71.4,1672.2,186.4,28.85,43.0,13.74,6117128.5,60.5,1137.2,turbo,7.13,normal
RUN-005598,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,1,72.0,87.7,43.8,4895.3,5.0,50.97,60.06,24.62,38590982.8,74.1,1142.8,nominal,3.81,short
RUN-005599,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,42.7,63.2,55.7,2593.8,165.4,31.57,39.36,4.9,8606191.0,79.2,1132.7,turbo,5.96,normal
RUN-005600,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,30.5,49.1,52.6,2699.3,125.9,26.86,26.78,22.43,1283427.3,72.4,1140.0,turbo,7.59,normal
RUN-005601,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,62.9,70.0,37.7,2702.9,275.1,10.79,13.3,1.64,2932238.7,98.0,1199.5,turbo,5.63,short
RUN-005602,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,39.5,57.3,42.7,2230.1,404.6,13.68,15.67,35.84,3386071.1,77.2,1084.5,low_power,6.22,normal
RUN-005603,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,2,60.2,78.5,58.6,1958.6,140.8,24.85,34.39,6.08,9785745.4,66.9,1184.7,nominal,6.66,long
RUN-005604,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,44.5,63.2,31.5,3495.6,488.8,14.76,13.38,4.06,5377191.3,64.0,1126.0,low_power,5.17,short
RUN-005605,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,54.5,72.7,73.9,2896.8,271.1,11.34,15.24,5.85,2211876.2,87.3,1105.2,turbo,6.07,normal
RUN-005606,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,58.4,80.9,36.7,3777.6,397.7,20.46,31.57,8.41,3867634.7,79.9,1188.9,nominal,4.1,short
RUN-005607,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,52.3,64.4,20.9,2719.2,393.7,12.23,13.55,11.94,168364.7,59.1,1177.6,nominal,4.03,short
RUN-005608,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,68.4,97.8,39.9,866.0,240.5,20.41,20.38,1.32,184774.7,76.5,1194.6,nominal,6.19,normal
RUN-005609,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,68.4,93.7,51.5,4009.3,373.8,9.97,13.28,6.87,13492440.7,72.8,1250.0,low_power,6.12,long
RUN-005610,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,85.5,97.5,38.7,3361.2,189.2,50.06,41.5,0.29,39364058.9,62.2,1123.3,nominal,4.27,normal
RUN-005611,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,72.8,82.5,42.6,2034.7,313.0,27.7,31.92,2.13,148757.3,84.6,1171.8,turbo,8.02,normal
RUN-005612,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,64.5,83.4,56.6,2321.5,286.5,28.55,26.27,3.67,21015.8,85.4,1177.8,turbo,7.17,normal
RUN-005613,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,1,48.4,57.0,32.8,2589.0,479.8,29.86,41.19,12.13,12395082.0,88.9,1119.3,nominal,4.31,normal
RUN-005614,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,8,80.9,92.6,57.5,2647.7,176.9,4.07,6.37,3.05,31217456.0,37.0,1109.6,turbo,6.24,normal
RUN-005615,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,71.9,83.6,35.6,2578.7,5.0,26.32,41.11,13.44,1959056.4,48.9,1173.8,nominal,3.25,normal
RUN-005616,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,80.7,94.6,64.0,3906.6,89.2,3.21,3.77,6.25,2300679.4,71.0,1134.5,low_power,5.18,normal
RUN-005617,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,53.3,68.3,32.7,2625.9,426.9,15.04,22.63,9.15,53191.5,66.1,1167.0,low_power,4.74,normal
RUN-005618,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,75.6,98.5,43.8,2732.1,119.7,13.38,11.06,2.68,813112.0,55.5,1250.0,nominal,4.79,normal
RUN-005619,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,64.3,84.2,50.2,3228.6,250.4,17.35,12.38,2.42,401844.9,35.7,1173.7,nominal,3.14,short
RUN-005620,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,63.4,90.9,43.7,1722.2,284.7,10.31,12.37,1.32,5207708.8,88.8,1119.6,turbo,5.44,short
RUN-005621,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,1,65.7,69.1,44.4,2352.7,503.9,30.07,33.68,1.42,457686.9,80.1,1185.9,turbo,7.64,short
RUN-005622,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,91.8,95.0,42.8,4102.0,374.1,24.53,23.22,6.56,177600.3,65.2,1163.1,turbo,5.47,long
RUN-005623,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,1,60.4,67.2,38.9,2837.8,251.0,2.83,2.06,4.41,2219924.4,42.7,1234.6,nominal,3.86,normal
RUN-005624,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,51.9,78.2,30.6,1909.9,348.5,29.41,46.1,41.17,469184.6,52.6,1231.9,nominal,5.01,long
RUN-005625,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,50.9,80.5,29.7,3620.2,70.3,16.97,13.64,15.55,106418.3,84.2,1204.7,turbo,6.83,normal
RUN-005626,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,4,67.9,88.3,65.2,1584.1,288.8,7.03,9.53,15.32,1453515.5,42.9,1201.2,nominal,5.94,long
RUN-005627,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,70.7,74.9,44.8,2851.2,353.3,8.52,13.09,7.76,612525.9,69.2,1137.8,nominal,5.09,long
RUN-005628,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,77.3,100.0,45.6,3850.5,358.4,19.28,22.65,2.66,686967.4,57.4,1072.8,nominal,3.74,normal
RUN-005629,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,87.8,100.0,28.9,2326.0,85.5,23.03,18.58,3.54,2808367.9,44.7,1100.8,nominal,1.26,normal
RUN-005630,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,69.5,90.2,41.3,3375.1,253.1,22.71,18.93,6.73,1049540.9,65.3,1164.0,nominal,3.65,long
RUN-005631,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,52.4,58.2,28.4,2373.5,442.5,23.78,26.83,3.5,6647339.1,82.8,1170.7,nominal,2.41,normal
RUN-005632,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,99.0,100.0,42.2,2790.3,376.3,10.32,14.93,4.28,14484181.3,53.5,1225.6,nominal,3.53,long
RUN-005633,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,59.1,73.3,65.1,1788.6,313.7,26.22,34.71,6.5,720061.3,44.5,1088.3,nominal,3.32,short
RUN-005634,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,51.6,77.6,50.2,2808.8,174.8,8.73,13.79,12.19,8991951.1,69.8,1208.3,turbo,5.47,normal
RUN-005635,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,45.0,53.0,79.0,3015.6,371.8,4.1,6.18,7.2,11796501.7,64.2,1146.8,nominal,2.94,long
RUN-005636,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,57.6,85.3,41.4,3227.1,370.4,8.17,11.19,0.38,9303999.8,79.6,1212.1,nominal,5.35,normal
RUN-005637,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,67.4,82.7,20.8,3187.8,153.3,4.17,5.06,9.95,6591867.4,57.4,1146.2,turbo,8.78,normal
RUN-005638,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,79.4,100.0,38.8,3744.2,110.5,15.1,22.75,11.86,251713.8,51.3,1178.8,nominal,5.93,normal
RUN-005639,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,85.1,100.0,66.4,1742.3,348.7,8.63,6.32,3.27,261908.5,45.5,1205.3,turbo,5.81,normal
RUN-005640,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,82.3,87.1,21.4,2926.6,308.7,20.2,16.5,9.58,537342.0,76.3,1129.2,turbo,6.58,short
RUN-005641,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,51.3,61.3,37.5,2927.4,306.3,29.2,27.25,19.59,975834.0,73.7,1207.8,nominal,5.2,long
RUN-005642,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,25.6,42.9,44.0,3131.4,332.1,28.78,24.72,17.7,123566.7,63.7,1128.3,nominal,3.18,short
RUN-005643,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,62.2,72.8,36.4,3034.9,610.8,23.58,33.11,1.13,2818900.7,85.6,1185.5,nominal,5.62,short
RUN-005644,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,8,70.4,89.6,54.1,2478.8,373.3,7.83,8.74,23.87,412698.1,75.6,1233.3,nominal,3.21,short
RUN-005645,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,51.1,72.4,43.1,5018.7,310.1,23.54,36.48,4.08,84536128.2,56.9,1140.3,low_power,4.08,normal
RUN-005646,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,77.8,94.7,36.7,3454.3,344.6,24.75,33.3,3.72,99763.7,70.3,1110.1,low_power,3.83,normal
RUN-005647,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,58.8,69.5,61.4,3058.6,385.8,11.44,11.8,20.5,2471737.5,76.1,1140.8,nominal,4.19,long
RUN-005648,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,50.7,67.3,17.7,2012.7,414.8,43.82,48.6,31.61,44795838.0,53.9,1186.7,low_power,5.58,short
RUN-005649,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,74.2,77.6,53.9,3498.2,409.5,13.94,22.08,9.73,11531305.1,33.4,1137.2,nominal,2.32,short
RUN-005650,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,82.9,95.9,43.0,697.9,165.0,7.7,11.52,27.77,231349.4,74.5,1152.3,turbo,5.13,long
RUN-005651,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,24.3,43.6,31.4,4755.4,304.9,6.19,9.49,16.09,4372256.5,60.6,1125.7,turbo,7.69,long
RUN-005652,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,32.5,54.0,39.9,3167.2,95.6,22.47,17.25,10.35,37784.8,42.1,1126.2,nominal,4.26,short
RUN-005653,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,4,65.3,88.8,47.4,2865.6,390.8,28.8,24.75,12.54,1061962.9,82.8,1246.4,nominal,1.72,short
RUN-005654,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,8,54.9,73.2,42.8,4316.8,426.4,39.52,57.75,2.1,50592365.4,69.6,1142.1,nominal,6.02,short
RUN-005655,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,64.4,75.1,42.4,3975.4,254.0,16.27,24.34,8.4,1384457.0,27.3,1212.9,nominal,2.0,normal
RUN-005656,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,65.2,92.4,72.1,3778.0,408.9,25.72,22.99,13.67,31104.2,74.5,1165.2,turbo,5.18,long
RUN-005657,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,80.2,98.6,58.4,3500.0,5.0,16.82,24.53,13.24,1062937.2,37.7,1240.4,nominal,4.61,long
RUN-005658,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,8,79.8,100.0,55.6,1501.0,5.0,10.58,12.95,14.02,1842614.6,66.0,1127.7,turbo,6.07,long
RUN-005659,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,64.8,94.2,44.7,3055.1,248.1,8.46,11.13,14.59,118203.3,56.2,1137.6,low_power,2.93,short
RUN-005660,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,2,67.1,88.4,52.8,3328.0,236.6,15.05,23.76,1.65,7238788.7,79.4,1219.5,nominal,1.64,short
RUN-005661,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,61.5,88.0,44.0,2324.5,442.8,19.19,25.31,0.88,473659.5,56.2,1193.9,nominal,3.24,normal
RUN-005662,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,4,71.4,97.8,45.7,1729.1,59.4,15.07,22.86,4.53,668709.4,44.6,1171.7,nominal,4.12,short
RUN-005663,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,68.1,80.0,29.0,2867.4,239.1,22.41,23.41,6.86,2781561.0,84.0,1118.5,nominal,2.46,long
RUN-005664,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,76.8,86.0,19.7,1859.9,571.0,15.97,14.26,2.26,1964932.4,77.7,1106.4,turbo,5.5,normal
RUN-005665,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,8,57.2,72.0,56.8,2272.1,274.5,28.75,30.42,3.74,34782.6,62.5,1192.8,nominal,3.9,long
RUN-005666,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,64.9,85.2,38.0,2803.0,458.1,23.27,36.27,0.76,175869.4,58.0,1148.3,nominal,3.67,normal
RUN-005667,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,29.1,57.4,62.8,3326.0,511.9,11.72,16.26,17.26,1490228.8,66.3,1067.2,nominal,4.65,normal
RUN-005668,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,59.6,68.4,58.7,2806.4,335.5,9.48,14.55,19.28,357546.3,68.6,1114.4,nominal,5.43,long
RUN-005669,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,86.0,94.3,36.5,1463.4,484.2,20.74,27.03,1.17,124763.1,96.9,1126.6,turbo,5.73,normal
RUN-005670,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,2,56.2,80.1,40.1,5801.7,210.0,35.25,26.4,15.47,56356646.3,46.5,1212.7,nominal,4.06,long
RUN-005671,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,4,62.3,67.0,31.5,2596.0,419.2,6.98,7.44,0.94,3252539.0,46.1,1160.3,nominal,5.73,long
RUN-005672,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,79.7,100.0,45.4,1366.4,126.2,4.24,3.72,29.3,26508451.7,66.5,1141.9,nominal,4.32,normal
RUN-005673,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,8,69.3,73.1,47.1,1125.2,566.5,20.94,29.37,4.26,2298343.2,69.6,1152.2,low_power,2.57,long
RUN-005674,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,88.8,92.8,68.5,5040.6,306.6,38.51,48.05,29.6,62272378.4,65.4,1167.0,nominal,4.87,normal
RUN-005675,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,93.8,100.0,25.1,2457.5,336.3,14.1,10.74,23.35,10108319.8,52.7,1202.1,nominal,4.49,short
RUN-005676,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,4,63.7,86.3,32.3,2899.6,352.2,16.78,15.19,0.21,1646002.6,82.2,1190.9,turbo,5.17,short
RUN-005677,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,46.7,51.5,33.8,1430.8,321.8,15.35,16.02,15.02,400311.7,78.1,1110.9,nominal,4.71,long
RUN-005678,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,95.4,100.0,54.2,2718.3,616.8,50.79,52.88,8.26,46791689.3,83.3,1175.1,nominal,5.01,long
RUN-005679,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,30.0,59.0,22.4,1182.7,185.9,30.76,28.42,7.15,8704926.1,54.1,1165.8,nominal,4.43,normal
RUN-005680,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,63.4,82.0,41.2,3371.8,546.8,9.68,12.91,4.09,18643473.0,64.6,1164.9,turbo,4.16,normal
RUN-005681,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,60.1,80.1,27.3,2631.6,397.7,21.08,31.26,19.51,371772.8,69.3,1125.0,turbo,7.06,long
RUN-005682,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,45.9,58.4,69.6,4507.3,257.2,3.84,5.58,22.28,1984690.6,76.6,1138.8,nominal,3.27,normal
RUN-005683,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,63.0,85.7,59.0,2583.1,37.3,14.89,11.54,14.15,1116183.2,58.7,1123.4,low_power,3.09,long
RUN-005684,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,52.7,70.9,36.7,2136.4,330.5,14.4,18.2,8.42,1985763.0,55.0,1158.2,low_power,5.94,long
RUN-005685,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,8,87.6,100.0,36.3,2016.8,308.4,9.67,15.15,3.91,2162871.9,59.7,1135.0,nominal,4.2,normal
RUN-005686,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,54.2,61.1,52.7,2153.3,314.4,28.44,26.5,1.33,231379.2,44.9,1191.7,nominal,3.7,normal
RUN-005687,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,83.7,100.0,69.8,4860.9,171.6,9.01,10.75,4.66,1078454.6,69.0,1225.9,nominal,4.18,normal
RUN-005688,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,69.3,98.8,28.2,4240.4,428.4,18.43,15.51,5.99,78125.7,56.1,1116.4,nominal,3.63,long
RUN-005689,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,83.9,96.8,74.1,722.5,114.6,4.38,5.48,3.26,4145362.1,48.2,1212.4,low_power,4.23,short
RUN-005690,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,74.0,85.0,65.2,2668.7,221.3,21.67,31.37,8.31,234827.6,54.6,1189.1,nominal,4.12,normal
RUN-005691,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,71.7,95.1,65.2,1834.2,448.0,3.3,2.82,2.07,806149.1,73.3,1223.7,nominal,3.75,normal
RUN-005692,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,76.9,85.7,29.1,2646.8,35.6,13.81,18.43,1.08,179906.3,50.1,1188.7,turbo,7.49,long
RUN-005693,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,61.5,78.9,38.7,3368.3,502.9,26.23,41.53,3.37,74995553.1,70.2,1174.7,nominal,4.83,long
RUN-005694,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,69.1,86.7,20.2,2546.6,512.9,14.56,14.25,2.14,151085.6,88.0,1131.9,turbo,6.74,short
RUN-005695,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,66.2,69.4,46.6,745.7,184.4,19.7,30.67,0.21,61521.6,74.2,1147.6,low_power,3.31,long
RUN-005696,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,49.7,76.6,35.2,3689.2,213.9,7.43,6.56,9.76,724761.0,35.3,1165.7,nominal,3.2,normal
RUN-005697,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,70.3,97.3,37.0,3155.6,91.2,14.61,15.85,7.86,1167779.9,77.4,1123.9,nominal,3.95,long
RUN-005698,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,45.8,73.5,50.0,3669.7,94.6,4.53,5.29,21.73,2543589.0,74.1,1163.0,nominal,5.24,normal
RUN-005699,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,51.6,78.2,49.8,2185.5,15.6,15.71,24.1,1.19,326546.0,94.7,1061.5,turbo,7.43,long
RUN-005700,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,8,52.8,67.9,30.2,1905.8,480.6,6.5,5.88,4.42,1750139.5,77.2,1156.1,nominal,3.58,normal
RUN-005701,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,2,66.6,95.0,57.8,2303.6,458.8,23.43,33.51,1.06,3049694.5,25.0,1204.5,nominal,4.88,long
RUN-005702,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,68.9,88.6,52.6,4688.9,298.8,40.93,56.52,5.98,48053331.1,55.4,1188.9,nominal,3.78,long
RUN-005703,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,2,84.3,100.0,39.4,1536.4,257.6,16.86,18.8,9.55,47449.6,60.8,1156.0,turbo,6.19,normal
RUN-005704,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,1,64.2,67.7,22.3,1403.1,235.5,26.23,24.55,4.0,773935.3,69.7,1050.0,turbo,7.3,short
RUN-005705,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,47.1,70.8,39.0,2712.7,103.6,5.74,6.58,3.67,5545700.5,67.6,1085.7,nominal,1.61,long
RUN-005706,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,40.3,48.3,37.7,2774.8,420.9,27.67,41.53,8.18,1254589.3,52.7,1219.3,low_power,4.99,normal
RUN-005707,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,64.1,90.5,50.3,843.6,271.9,22.35,16.01,5.91,166821.5,57.2,1123.5,nominal,3.14,long
RUN-005708,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,74.6,95.5,52.7,3844.0,614.5,19.58,18.88,13.63,17880853.6,76.2,1150.4,turbo,6.09,short
RUN-005709,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,82.2,99.9,65.8,2259.3,406.8,9.67,7.52,3.72,409639.2,76.4,1171.3,nominal,5.21,normal
RUN-005710,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,77.6,97.1,56.3,1764.2,406.9,7.07,5.21,12.92,137199.7,89.0,1157.7,turbo,8.31,long
RUN-005711,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,2,58.1,79.7,34.5,2107.0,131.7,19.81,18.28,10.21,134414.0,98.0,1181.4,nominal,4.7,normal
RUN-005712,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,70.7,75.7,25.3,3366.8,355.3,23.37,16.49,6.39,57962.6,59.2,1153.6,nominal,6.19,short
RUN-005713,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,72.0,75.6,59.3,2504.3,48.6,18.36,29.13,10.69,150999.7,73.9,1223.1,low_power,2.71,short
RUN-005714,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,34.6,57.6,59.5,1543.0,395.5,7.23,10.23,3.26,3407663.8,34.8,1188.7,nominal,4.21,normal
RUN-005715,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,90.3,100.0,49.8,3413.2,221.7,25.02,18.91,0.55,48584042.4,74.7,1127.9,turbo,7.08,long
RUN-005716,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,4,47.3,51.7,39.7,3312.6,461.3,30.46,48.06,1.47,65621523.6,60.8,1191.2,nominal,5.11,short
RUN-005717,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,4,84.7,89.3,52.0,3773.3,377.0,32.33,42.86,2.37,61145657.8,63.8,1143.8,low_power,4.36,short
RUN-005718,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,51.7,61.4,40.1,3501.0,300.2,28.02,29.23,10.99,596237.2,80.1,1190.8,low_power,2.85,short
RUN-005719,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,74.7,95.5,55.4,3943.5,271.2,7.37,6.27,6.52,2110793.9,84.7,1197.6,turbo,5.6,long
