simulation_id,host,os_release,simulator,simulator_version,cpu_model,cpu_cores_allocated,cpu_util_avg_pct,cpu_util_peak_pct,mem_util_avg_pct,peak_mem_mb,disk_io_mb,wall_time_s,cpu_time_s,license_wait_s,sim_perf_cycles_per_sec,temperature_c,voltage_mv,power_mode,power_w,grid_queue
RUN-003491,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,83.5,88.1,18.0,3399.0,373.3,4.06,3.16,16.32,1730085.5,33.2,1091.2,low_power,4.84,long
RUN-003492,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,45.5,60.3,32.9,4112.7,264.4,28.88,39.69,14.35,238599.5,54.7,1110.2,nominal,2.68,normal
RUN-003493,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,77.2,97.7,52.8,3369.1,230.7,18.16,25.2,20.69,1100434.1,52.2,1033.1,nominal,4.67,long
RUN-003494,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,70.3,95.1,35.3,2388.4,640.0,17.38,22.98,1.19,614043.3,56.9,1101.7,nominal,3.77,short
RUN-003495,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,1,53.5,71.4,38.3,1853.5,298.0,18.57,28.27,2.99,1256928.5,67.2,1174.7,nominal,4.1,short
RUN-003496,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,70.5,86.7,69.0,2716.5,464.6,29.69,24.7,23.99,349379.2,57.3,1138.0,low_power,5.75,long
RUN-003497,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,68.9,73.5,40.6,2873.0,489.7,7.15,8.95,6.39,299186.2,66.2,1136.2,nominal,4.53,short
RUN-003498,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,64.6,88.8,79.1,2473.8,279.7,16.51,22.28,15.81,463532.5,26.7,1140.8,nominal,2.76,short
RUN-003499,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,85.4,100.0,29.9,2377.2,398.3,17.95,21.54,8.82,224605.9,79.0,1120.0,low_power,3.55,normal
RUN-003500,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,2,64.9,77.4,37.8,3367.2,239.1,33.38,31.9,1.92,279915.4,55.1,1113.5,nominal,2.76,long
RUN-003501,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,52.6,60.3,33.9,3532.8,287.3,14.95,12.93,3.02,200577.5,59.3,1073.7,nominal,2.51,normal
RUN-003502,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,73.7,90.2,38.4,2071.6,202.1,23.59,36.62,9.5,1784721.5,38.5,1024.8,nominal,4.11,long
RUN-003503,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,1,57.0,73.8,54.8,1549.0,176.5,17.67,18.22,3.65,1053098.5,34.2,1160.3,low_power,0.6,long
RUN-003504,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,45.4,66.8,53.0,1972.2,111.4,17.66,20.3,1.38,1708933.2,59.0,1129.9,nominal,5.22,short
RUN-003505,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,64.4,87.9,51.2,2696.0,427.4,8.04,10.83,10.14,207676.7,45.6,1140.4,nominal,4.72,normal
RUN-003506,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,73.6,85.9,30.2,2056.0,287.8,14.29,11.32,0.62,173730.0,95.0,1130.8,low_power,4.5,long
RUN-003507,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,41.9,65.9,44.7,2535.4,264.4,5.24,5.69,30.99,1017591.0,54.6,1128.8,nominal,5.74,normal
RUN-003508,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,39.5,55.4,40.6,1957.9,210.5,33.73,49.41,2.35,592943.3,42.9,1142.4,nominal,4.31,short
RUN-003509,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,78.0,100.0,48.1,1760.7,201.6,6.7,6.94,7.06,4934879.6,75.3,1135.2,nominal,3.75,long
RUN-003510,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,55.6,76.6,44.6,3479.6,478.8,23.5,24.19,10.01,113105.5,56.5,1211.3,turbo,6.36,normal
RUN-003511,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,1,66.4,90.4,52.7,1592.8,453.5,23.92,24.13,18.4,48079.8,54.9,1069.7,nominal,5.13,long
RUN-003512,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,1,41.1,67.4,54.5,3296.8,140.3,22.71,20.14,15.87,182466.4,23.8,1133.1,nominal,3.98,normal
RUN-003513,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,83.3,100.0,28.1,2864.3,350.2,25.34,31.57,14.62,813203.1,68.6,1127.6,nominal,3.87,normal
RUN-003514,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,60.3,66.0,6.4,3164.5,480.5,22.53,24.82,19.91,1076470.5,77.2,1165.6,low_power,2.08,normal
RUN-003515,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,64.3,87.1,62.5,2628.1,316.8,21.09,29.62,3.85,674567.0,35.0,1180.8,nominal,2.8,short
RUN-003516,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,74.9,91.3,46.8,1679.6,177.8,14.35,13.81,4.72,1341634.8,25.6,1181.1,nominal,1.61,normal
RUN-003517,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,1,72.6,99.1,55.8,3696.7,114.5,8.16,11.52,4.07,3203405.8,50.4,1080.5,nominal,4.24,long
RUN-003518,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,2,44.2,57.4,52.4,4905.3,259.4,26.9,32.56,12.28,1471072.3,64.8,1039.9,nominal,2.93,long
RUN-003519,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,32.4,62.3,35.9,3690.5,162.0,19.07,18.4,17.15,41293.5,61.1,1098.5,turbo,6.31,short
RUN-003520,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,66.2,79.9,55.6,3513.5,599.2,16.68,13.37,5.44,1943241.7,73.9,1098.7,nominal,3.04,normal
RUN-003521,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,37.5,42.6,24.1,2395.2,298.1,19.65,27.3,6.03,1995838.9,73.6,1122.3,nominal,4.83,short
RUN-003522,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,72.0,100.0,33.1,3115.5,351.1,32.14,42.26,6.11,622185.4,56.9,1123.8,low_power,4.48,short
RUN-003523,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,47.2,66.6,18.4,2187.3,441.4,26.18,25.99,1.86,69184.3,52.3,1152.4,nominal,4.85,normal
RUN-003524,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,67.7,81.1,43.6,3048.2,466.6,4.85,4.0,18.71,2629667.6,48.8,1104.1,nominal,3.43,normal
RUN-003525,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,1,49.1,57.8,44.0,2542.0,300.3,19.24,25.26,4.64,38966.2,42.5,1184.8,nominal,4.02,long
RUN-003526,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,70.7,83.4,40.5,2012.7,438.3,6.34,9.4,0.31,2520031.5,30.4,1166.7,nominal,3.18,long
RUN-003527,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,85.9,94.2,53.4,1272.8,241.0,7.24,7.61,2.92,2487038.1,49.5,1182.5,nominal,4.16,short
RUN-003528,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,61.4,86.4,44.5,1932.7,266.7,18.21,23.09,6.53,80196.9,51.3,1121.6,nominal,2.31,long
RUN-003529,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,55.1,81.7,49.4,2428.3,515.6,23.04,24.24,4.63,1299552.8,53.5,1106.5,low_power,4.55,normal
RUN-003530,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,55.8,68.8,29.2,1346.4,287.8,29.12,43.74,10.76,73232.1,70.4,1112.6,nominal,3.4,long
RUN-003531,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,59.2,76.6,71.8,1459.6,225.5,22.23,26.71,6.45,2202529.6,60.2,1073.7,low_power,3.72,long
RUN-003532,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,68.4,93.1,49.6,3106.7,307.6,31.92,37.53,6.33,1504787.5,59.6,1208.5,nominal,5.72,short
RUN-003533,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,74.2,96.6,43.9,2298.7,5.0,6.56,6.71,16.41,787650.9,85.2,1070.7,nominal,3.27,short
RUN-003534,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,58.0,74.4,53.8,1668.7,574.5,15.68,21.76,10.69,1272949.0,65.1,1092.9,nominal,3.5,short
RUN-003535,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,70.6,76.0,74.2,3999.1,340.7,17.13,26.71,2.67,352054.3,49.2,1141.8,low_power,4.17,long
RUN-003536,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,3,40.3,49.4,50.6,3633.3,226.6,21.21,16.31,0.53,137046.0,54.0,1123.2,nominal,5.03,long
RUN-003537,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,46.9,72.5,43.3,1192.5,270.2,14.56,19.26,0.31,2510244.6,47.7,1125.6,nominal,4.7,short
RUN-003538,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,70.0,92.0,55.7,5540.7,367.3,31.15,26.9,9.57,1618250.6,64.4,1124.5,nominal,5.66,normal
RUN-003539,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,47.5,52.3,37.2,2942.6,136.7,6.53,9.35,11.89,2394690.0,64.8,1110.9,nominal,3.43,long
RUN-003540,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,55.6,76.2,35.3,3562.3,18.6,17.67,23.77,28.46,715381.1,50.8,1177.9,turbo,6.82,normal
RUN-003541,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,1,62.4,85.9,47.8,2114.9,487.2,21.03,18.54,4.79,55202.4,28.5,1108.4,low_power,3.77,long
RUN-003542,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,55.5,58.6,53.8,2345.7,673.3,28.1,24.98,7.39,172459.4,39.8,1070.6,low_power,4.75,short
RUN-003543,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,82.0,86.9,50.2,2238.2,277.5,29.63,26.06,10.67,2551303.3,58.9,1040.5,nominal,3.43,long
RUN-003544,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,33.0,48.0,50.1,2885.5,5.0,27.2,32.85,0.02,1254132.8,59.7,1081.9,turbo,4.46,long
RUN-003545,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,62.5,88.7,50.3,2086.0,400.7,26.82,37.53,1.34,891785.5,40.4,1080.3,nominal,4.21,short
RUN-003546,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,52.3,63.8,56.5,1833.3,381.0,15.08,17.66,7.16,442427.0,52.3,1164.6,nominal,2.97,normal
RUN-003547,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,93.6,100.0,64.5,1786.3,415.6,18.16,17.95,19.12,4835711.3,55.4,1109.3,turbo,8.23,normal
RUN-003548,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,69.4,91.6,54.8,2379.2,490.0,24.2,27.04,32.0,2163596.7,65.8,1155.7,nominal,5.03,normal
RUN-003549,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,4,46.1,72.6,48.7,4291.3,309.1,30.56,23.01,15.67,311407.4,48.7,1106.9,turbo,5.09,long
RUN-003550,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,66.3,90.5,40.0,2368.9,248.9,8.51,9.31,24.15,858469.6,49.8,1015.7,low_power,2.55,normal
RUN-003551,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,76.0,99.7,48.2,3245.9,131.2,9.18,9.83,1.36,1549439.7,70.7,1076.7,turbo,7.21,normal
RUN-003552,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,77.8,98.1,46.5,3823.4,5.0,23.78,34.84,5.78,606081.7,71.9,1124.6,nominal,3.11,long
RUN-003553,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,4,52.3,73.2,60.5,2487.9,368.8,27.28,36.54,6.3,405597.0,35.3,1116.8,low_power,3.1,normal
RUN-003554,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,74.3,96.4,46.3,2735.0,280.6,16.6,17.61,3.08,1407364.2,74.5,1086.5,nominal,5.39,normal
RUN-003555,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,79.2,100.0,56.3,3040.7,176.8,3.86,2.77,2.09,257819.4,56.5,1158.4,nominal,5.19,short
RUN-003556,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,1,53.3,66.8,48.2,3408.8,503.5,26.61,34.44,6.01,225380.2,56.0,1109.0,low_power,6.81,short
RUN-003557,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,49.6,71.1,62.0,3059.7,375.9,30.26,42.45,5.71,64633.7,71.6,1076.6,low_power,7.41,long
RUN-003558,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,4,67.6,70.7,39.3,3165.2,210.5,17.53,16.76,8.68,566157.0,49.9,1126.8,nominal,4.11,long
RUN-003559,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,64.3,72.1,65.5,3559.6,134.0,26.58,35.21,14.16,4755053.5,64.4,1134.2,nominal,4.03,short
RUN-003560,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,72.8,97.2,56.4,3994.8,355.1,24.74,27.12,10.64,42114.3,46.1,1104.3,nominal,3.65,normal
RUN-003561,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,42.3,68.3,41.6,4500.9,537.4,34.81,35.02,3.61,544506.0,44.2,1098.4,low_power,3.8,long
RUN-003562,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,88.6,100.0,52.2,2912.2,372.1,22.15,28.88,2.68,893789.3,35.0,1099.0,nominal,5.09,normal
RUN-003563,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,39.2,42.6,35.8,1722.5,473.6,10.88,10.05,6.17,316111.9,54.2,1107.8,turbo,4.92,long
RUN-003564,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,74.9,96.0,41.1,3267.4,284.1,15.69,11.17,0.63,905388.4,37.4,1063.9,low_power,4.18,short
RUN-003565,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,53.7,62.4,37.9,3605.2,344.9,23.73,35.19,1.14,234009.9,57.9,1142.8,nominal,5.64,short
RUN-003566,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,63.6,79.7,33.6,2080.9,27.6,7.6,11.07,7.76,284786.3,46.2,1085.6,low_power,3.21,normal
RUN-003567,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,63.3,92.6,66.2,3246.0,213.7,3.52,5.6,3.3,1862662.2,20.0,1119.7,nominal,3.73,short
RUN-003568,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,70.8,80.9,34.5,4292.0,468.6,34.42,52.32,14.17,2264522.1,70.9,1113.8,low_power,2.62,normal
RUN-003569,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,52.3,67.5,68.1,4067.8,260.3,10.68,12.33,9.73,1076264.6,44.1,1111.9,turbo,9.16,normal
RUN-003570,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,1,47.6,65.4,31.2,3553.9,232.6,22.63,24.63,16.96,169653.4,47.6,1147.3,nominal,6.05,normal
RUN-003571,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,43.9,65.5,65.5,3871.3,494.8,15.66,22.59,9.19,1603341.7,39.8,1141.6,nominal,2.11,normal
RUN-003572,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,63.8,77.5,35.9,3196.1,36.1,4.21,2.98,2.52,401789.5,63.6,1105.7,low_power,4.68,long
RUN-003573,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,48.9,55.9,39.0,1755.6,418.3,19.54,16.5,14.89,176465.9,59.8,1125.3,nominal,4.37,long
RUN-003574,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,80.3,100.0,48.9,3326.5,319.6,15.45,14.14,5.97,1890762.1,78.6,1076.0,nominal,3.74,normal
RUN-003575,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,48.4,73.7,52.3,1486.9,359.9,14.95,12.87,8.05,113342.4,63.8,1224.8,nominal,5.97,long
RUN-003576,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,46.0,54.2,30.0,1538.0,332.0,25.51,23.79,2.37,695009.2,40.8,1185.4,nominal,5.19,long
RUN-003577,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,4,52.6,57.0,54.8,3533.8,271.0,20.03,16.05,5.69,104434.5,22.0,1132.6,nominal,5.42,short
RUN-003578,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,64.7,90.4,63.3,3415.1,147.7,11.6,9.81,16.93,702049.9,54.8,1085.8,nominal,4.54,long
RUN-003579,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,63.9,91.3,53.5,2606.3,278.0,22.42,32.71,38.04,279293.5,71.6,1105.0,low_power,5.71,short
RUN-003580,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,52.0,72.4,42.4,2583.5,429.0,9.42,9.81,1.29,418286.5,40.3,1099.9,nominal,4.25,normal
RUN-003581,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,3,56.5,77.0,61.2,1484.0,318.5,13.02,9.13,6.3,1522839.6,50.3,1157.1,nominal,4.88,short
RUN-003582,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,65.5,78.3,33.4,3722.3,417.6,20.04,28.65,26.9,211414.4,67.2,1090.9,turbo,7.49,short
RUN-003583,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,39.0,67.7,18.9,871.6,213.8,30.22,24.16,13.28,277435.3,77.4,1185.0,nominal,6.79,long
RUN-003584,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,58.8,84.9,42.9,1761.6,526.0,35.69,33.45,1.89,389557.0,52.0,1157.3,low_power,3.13,short
RUN-003585,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,2,37.1,42.0,45.9,2759.4,314.8,30.07,25.77,1.87,59609.6,77.1,1135.3,nominal,4.2,short
RUN-003586,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,92.0,100.0,48.4,3074.4,339.6,24.19,30.0,5.11,146296.9,53.6,1112.1,nominal,3.18,long
RUN-003587,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,69.7,85.1,63.5,3360.1,293.5,21.34,25.58,25.63,1279896.6,56.3,1068.1,low_power,4.61,long
RUN-003588,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,61.0,82.8,48.8,3160.4,132.1,17.79,17.5,1.4,2810188.1,29.9,1104.6,nominal,4.25,normal
RUN-003589,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,67.0,85.6,45.4,3569.2,157.3,30.89,34.9,0.02,274012.2,56.6,1160.2,nominal,4.9,short
RUN-003590,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,84.8,98.2,44.9,3922.4,381.0,18.6,14.18,4.51,854012.7,68.1,1097.3,low_power,3.88,normal
RUN-003591,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,3,56.3,86.3,47.1,1661.4,327.1,12.61,16.57,0.56,258115.1,75.4,1156.8,turbo,6.65,long
RUN-003592,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,49.6,78.8,50.6,3759.2,183.2,20.24,21.45,0.08,2131522.8,31.8,1171.3,turbo,6.81,normal
RUN-003593,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,65.0,85.7,60.3,3806.5,137.3,20.14,30.41,9.3,54771.8,42.7,1075.1,low_power,2.43,short
RUN-003594,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,61.6,86.0,53.4,1697.6,408.6,4.25,3.64,0.65,453402.6,31.0,1124.0,nominal,3.88,short
RUN-003595,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,70.7,74.7,61.6,945.9,131.5,16.72,24.92,13.76,793124.8,47.5,1153.0,turbo,5.63,short
RUN-003596,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,65.2,77.9,59.9,1466.1,291.3,23.08,16.47,10.82,117574.6,62.2,1190.7,nominal,4.37,short
RUN-003597,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,46.3,72.1,50.6,3154.6,349.5,18.83,13.99,10.06,696270.7,54.2,1105.0,low_power,6.15,long
RUN-003598,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,4,79.8,97.9,57.2,2540.4,209.5,33.62,34.2,4.31,454897.0,50.7,1141.1,nominal,5.85,normal
RUN-003599,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,40.3,52.1,60.5,2744.5,382.8,2.4,2.53,11.05,312548.3,26.7,1172.2,nominal,6.97,normal
RUN-003600,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,70.1,91.6,46.8,2830.9,242.9,27.01,38.93,7.72,348035.9,43.9,1183.6,low_power,4.87,long
RUN-003601,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,3,67.4,73.0,45.0,4325.1,336.5,26.95,29.91,1.46,295488.6,70.9,1078.3,nominal,2.44,normal
RUN-003602,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,2,59.1,77.5,40.3,1670.2,360.2,10.62,14.99,3.9,150633.0,45.1,1087.8,nominal,4.19,long
RUN-003603,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,2,62.2,71.8,28.3,4006.1,248.2,14.68,14.72,21.78,435516.6,46.0,1131.4,turbo,6.19,long
RUN-003604,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,60.1,79.6,44.0,3117.0,172.8,8.19,8.32,4.76,1384815.3,57.6,1084.4,nominal,3.81,short
RUN-003605,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,73.1,95.6,65.4,3402.3,516.9,22.51,18.89,6.96,1602846.5,54.7,1117.4,nominal,4.53,long
RUN-003606,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,53.1,64.7,63.1,3469.0,325.4,29.28,31.37,0.63,2435305.7,43.1,1142.5,nominal,4.61,short
RUN-003607,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,60.2,79.5,93.7,3218.8,235.7,20.61,27.97,1.39,32730.2,66.9,1124.5,nominal,3.85,long
RUN-003608,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,77.6,92.1,55.3,3616.2,354.1,18.42,19.2,8.27,112474.7,48.4,1168.2,nominal,4.35,short
RUN-003609,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,51.6,73.7,34.7,1448.5,286.8,15.13,18.33,8.84,286009.3,59.8,1127.7,nominal,4.95,long
RUN-003610,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,45.2,53.5,50.2,3813.5,478.4,32.56,42.05,0.7,827764.8,44.5,1160.2,nominal,4.9,long
RUN-003611,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,77.1,100.0,46.1,3022.4,403.7,12.68,12.68,11.94,79279.6,81.0,1125.3,low_power,5.05,short
RUN-003612,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,64.7,84.8,67.0,3846.8,195.6,8.8,7.33,3.63,1051370.3,51.2,1060.8,low_power,3.92,normal
RUN-003613,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,3,63.3,86.6,66.9,1664.4,474.9,22.59,35.19,4.48,32685.3,35.7,1102.2,nominal,3.52,long
RUN-003614,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,64.0,80.9,54.9,2447.7,334.6,16.01,11.59,8.65,1185922.1,77.8,1057.1,nominal,6.7,long
RUN-003615,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,61.9,86.1,47.8,2711.9,619.2,8.23,7.22,30.17,241066.7,49.9,1112.7,turbo,6.6,normal
RUN-003616,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,70.3,85.5,71.1,2065.2,568.2,25.15,17.64,4.77,417258.4,74.1,1145.1,nominal,3.28,normal
RUN-003617,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,2,59.4,70.5,44.3,2484.6,243.2,5.07,6.18,21.14,2538337.3,42.5,1095.6,nominal,5.55,short
RUN-003618,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,2,76.5,100.0,48.8,3218.6,376.8,31.78,39.06,10.16,933683.3,43.2,1050.3,low_power,5.35,long
RUN-003619,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,30.9,55.8,55.2,2039.0,5.0,14.92,13.7,4.51,2301738.6,67.8,1125.6,low_power,3.92,normal
RUN-003620,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,51.8,55.1,43.7,4116.5,270.3,29.18,33.9,2.24,144431.0,51.6,1022.2,low_power,3.29,short
RUN-003621,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,66.5,94.0,48.6,2799.3,428.4,17.17,21.92,8.33,222306.8,47.8,1085.8,nominal,2.5,short
RUN-003622,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,58.9,72.6,33.1,3142.6,334.3,34.11,54.51,3.04,340320.7,56.1,1122.3,nominal,2.68,normal
RUN-003623,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,57.5,62.5,43.0,3518.5,272.5,13.25,20.04,20.07,704003.8,74.6,1139.1,nominal,4.4,normal
RUN-003624,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,29.7,50.0,44.0,2584.6,5.0,13.05,11.87,17.58,2898584.1,52.9,1139.2,low_power,4.05,short
RUN-003625,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,59.5,79.6,28.9,2404.4,437.5,25.18,40.24,0.62,935275.4,22.3,1162.6,low_power,4.89,normal
RUN-003626,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,84.6,92.8,53.6,2012.9,286.1,32.37,47.31,2.68,887684.1,51.8,1106.5,low_power,5.37,short
