run_id,sequence_name,seed,rand_mode,constraint_set,rand_addr_base,rand_addr_range_kb,rand_data_pattern,payload_entropy,rand_rw_ratio,rand_opcode_mix,rand_packet_len_bytes,rand_delay_min_ns,rand_delay_max_ns,rand_idle_cycles,rand_wait_states,rand_priority_mode,rand_traffic_pattern,rand_workload,rand_order,rand_err_inj_mode,rand_transaction_count
RUN-003236,uart_loopback_seq,1211462819,full_random,default,0xa800,64,random,0.313,0.72,reg_wr,64,26,181,5,6,fixed,ping_pong,console,in_order,none,96
RUN-003237,backpressure_seq,568044709,constrained,stress,0xe000,16,random,0.63,0.28,balanced,128,18,355,11,6,weighted,burst_hotspot,boot,out_of_order,none,192
RUN-003238,parity_stress_seq,325860855,constrained,default,0x8700,64,incremental,0.543,0.21,balanced,16,27,37,18,0,fixed,ping_pong,console,in_order,none,192
RUN-003239,parity_stress_seq,1869783068,constrained,stress,0x8d00,16,incremental,0.474,0.47,balanced,64,16,56,2,6,weighted,burst_hotspot,boot,out_of_order,bitflip,384
RUN-003240,reg_sweep_seq,384412752,constrained,default,0x4000,16,incremental,0.344,0.71,reg_wr,8,36,345,15,9,fixed,sparse,boot,in_order,none,384
RUN-003241,irq_storm_seq,828907090,constrained,default,0x5200,16,random,0.743,0.53,reg_rd,16,3,35,12,6,fixed,ping_pong,console,in_order,none,768
RUN-003242,backpressure_seq,457606268,constrained,default,0x7a00,4,random,0.506,0.47,reg_wr,16,39,92,30,1,fixed,uniform,dma_stream,out_of_order,bitflip,192
RUN-003243,reg_sweep_seq,1027586052,constrained,corner,0xda00,16,all_ones,0.146,0.73,balanced,64,24,229,2,8,weighted,uniform,console,in_order,none,384
RUN-003244,irq_storm_seq,1178603861,constrained,default,0x7c00,16,incremental,0.481,0.21,reg_rd,16,16,125,0,0,fixed,ping_pong,boot,in_order,none,192
RUN-003245,reg_sweep_seq,25101332,full_random,corner,0xfc00,16,incremental,0.263,0.37,reg_rd,128,32,329,30,9,weighted,burst_hotspot,sensor_poll,in_order,none,192
RUN-003246,reset_recovery_seq,1011982962,constrained,stress,0xb100,64,random,0.255,0.75,reg_wr,16,2,288,0,1,weighted,sparse,boot,in_order,none,384
RUN-003247,parity_stress_seq,2106723206,constrained,default,0xf600,16,all_ones,0.119,0.31,reg_rd,8,29,306,9,6,fixed,uniform,console,in_order,none,768
RUN-003248,uart_loopback_seq,1349117743,constrained,stress,0x7c00,64,incremental,0.533,0.26,balanced,128,32,403,11,4,weighted,uniform,boot,out_of_order,none,384
RUN-003249,backpressure_seq,940321382,directed,corner,0xf400,4,incremental,0.59,0.33,balanced,8,10,168,27,1,weighted,uniform,boot,in_order,none,768
RUN-003250,backpressure_seq,2016109503,constrained,default,0xb500,4,random,0.503,0.41,balanced,16,38,289,30,6,weighted,ping_pong,console,in_order,none,48
RUN-003251,reg_sweep_seq,845685546,constrained,corner,0x8200,4,random,0.318,0.35,reg_rd,16,13,177,17,4,weighted,sparse,sensor_poll,in_order,none,96
RUN-003252,reset_recovery_seq,764290538,constrained,default,0x0800,16,walking_ones,0.471,0.35,reg_rd,8,31,158,5,5,weighted,uniform,dma_stream,out_of_order,bitflip,768
RUN-003253,parity_stress_seq,678728255,constrained,default,0x9600,16,incremental,0.081,0.71,reg_wr,8,20,261,20,0,weighted,uniform,dma_stream,in_order,glitch,384
RUN-003254,dma_burst_seq,1878982673,constrained,corner,0x9e00,16,all_ones,0.406,0.42,balanced,128,12,351,21,0,weighted,burst_hotspot,console,out_of_order,none,384
RUN-003255,reg_sweep_seq,165507677,constrained,stress,0x2100,16,walking_ones,0.269,0.25,reg_rd,8,22,105,10,5,fixed,sparse,boot,in_order,none,768
RUN-003256,parity_stress_seq,156262309,constrained,stress,0xa600,64,random,0.582,0.5,reg_wr,64,4,366,23,10,weighted,burst_hotspot,boot,in_order,none,192
RUN-003257,backpressure_seq,28905667,constrained,stress,0xa800,16,random,0.706,0.31,reg_wr,64,9,78,27,3,fixed,uniform,dma_stream,in_order,none,384
RUN-003258,irq_storm_seq,713707184,directed,default,0x2900,16,walking_ones,0.224,0.6,balanced,8,26,133,15,5,fixed,uniform,dma_stream,in_order,none,192
RUN-003259,backpressure_seq,976451754,constrained,stress,0xdf00,4,walking_ones,0.459,0.26,reg_rd,64,37,103,27,7,fixed,burst_hotspot,sensor_poll,in_order,none,192
RUN-003260,reg_sweep_seq,1133584074,directed,default,0xed00,64,random,0.252,0.37,balanced,16,33,360,0,2,weighted,uniform,console,in_order,none,96
RUN-003261,backpressure_seq,1932042669,constrained,default,0xde00,4,random,0.122,0.65,reg_rd,16,30,224,30,9,fixed,uniform,console,in_order,none,768
RUN-003262,reg_sweep_seq,972322609,full_random,stress,0xe200,16,incremental,0.131,0.27,balanced,64,14,235,16,5,fixed,ping_pong,console,in_order,none,384
RUN-003263,reg_sweep_seq,997102045,constrained,default,0xe700,16,random,0.661,0.48,reg_wr,8,20,405,2,3,fixed,uniform,console,out_of_order,bitflip,384
RUN-003264,dma_burst_seq,1819463456,constrained,corner,0x3500,4,random,0.399,0.35,reg_wr,16,36,299,15,0,fixed,uniform,dma_stream,in_order,glitch,192
RUN-003265,dma_burst_seq,315422574,constrained,default,0xc700,4,incremental,0.14,0.36,reg_rd,16,18,361,30,8,fixed,uniform,console,in_order,none,768
RUN-003266,reg_sweep_seq,714959347,directed,default,0x4e00,64,random,0.674,0.59,reg_rd,8,13,191,1,10,fixed,burst_hotspot,dma_stream,in_order,none,768
RUN-003267,dma_burst_seq,823932663,full_random,stress,0x2b00,16,incremental,0.333,0.24,reg_wr,16,0,174,17,1,fixed,uniform,console,out_of_order,glitch,48
RUN-003268,backpressure_seq,2027292399,constrained,default,0x6000,64,incremental,0.623,0.4,balanced,8,16,278,27,0,fixed,ping_pong,dma_stream,in_order,glitch,384
RUN-003269,backpressure_seq,753089620,constrained,stress,0x4c00,16,incremental,0.328,0.38,reg_wr,16,27,415,14,1,weighted,burst_hotspot,boot,in_order,none,96
RUN-003270,dma_burst_seq,1717227001,full_random,corner,0x8000,64,incremental,0.615,0.41,reg_rd,64,29,171,6,2,fixed,ping_pong,boot,in_order,bitflip,96
RUN-003271,reg_sweep_seq,1256690200,constrained,stress,0x6900,4,all_ones,0.161,0.77,reg_rd,8,17,357,14,1,fixed,burst_hotspot,dma_stream,in_order,bitflip,192
RUN-003272,irq_storm_seq,1665269138,constrained,default,0x1f00,16,random,0.433,0.61,reg_rd,8,6,300,16,3,fixed,sparse,console,in_order,bitflip,384
RUN-003273,reg_sweep_seq,351985332,constrained,default,0x2600,64,incremental,0.156,0.38,reg_wr,16,2,85,28,4,fixed,uniform,dma_stream,in_order,bitflip,192
RUN-003274,irq_storm_seq,122188301,full_random,corner,0x5c00,4,walking_ones,0.651,0.68,balanced,128,31,182,14,8,fixed,burst_hotspot,sensor_poll,in_order,none,192
RUN-003275,irq_storm_seq,221928485,constrained,default,0xed00,4,walking_ones,0.122,0.44,reg_wr,128,39,163,17,1,weighted,burst_hotspot,sensor_poll,in_order,glitch,48
RUN-003276,irq_storm_seq,242170480,constrained,stress,0xba00,4,random,0.339,0.78,balanced,8,12,193,6,1,weighted,uniform,dma_stream,out_of_order,glitch,192
RUN-003277,dma_burst_seq,523929005,constrained,default,0xcd00,16,incremental,0.212,0.54,balanced,128,11,61,6,3,fixed,burst_hotspot,sensor_poll,in_order,none,96
RUN-003278,dma_burst_seq,1540275565,constrained,default,0x2e00,4,random,0.723,0.21,reg_wr,64,35,373,20,2,fixed,burst_hotspot,sensor_poll,in_order,none,192
RUN-003279,irq_storm_seq,1981226359,full_random,stress,0xde00,16,random,0.486,0.66,balanced,128,5,145,3,7,weighted,uniform,sensor_poll,out_of_order,glitch,384
RUN-003280,backpressure_seq,1944280142,directed,default,0x2800,4,incremental,0.674,0.59,balanced,16,18,397,30,11,fixed,ping_pong,console,in_order,none,192
RUN-003281,reg_sweep_seq,759780438,directed,default,0x3800,4,all_ones,0.097,0.77,balanced,8,27,109,18,9,weighted,ping_pong,console,in_order,bitflip,96
RUN-003282,dma_burst_seq,901277388,constrained,stress,0x8d00,16,random,0.807,0.27,reg_rd,16,22,178,19,4,fixed,ping_pong,boot,in_order,bitflip,768
RUN-003283,irq_storm_seq,1048750367,constrained,default,0x2900,16,all_ones,0.843,0.26,reg_wr,16,19,37,9,2,weighted,uniform,sensor_poll,out_of_order,glitch,192
RUN-003284,irq_storm_seq,2124719116,constrained,default,0x2400,4,incremental,0.317,0.28,reg_wr,64,7,338,20,6,weighted,uniform,boot,in_order,none,384
RUN-003285,dma_burst_seq,323074304,constrained,stress,0x4900,64,walking_ones,0.615,0.38,balanced,16,1,286,16,0,fixed,uniform,boot,in_order,none,192
RUN-003286,irq_storm_seq,1354184031,constrained,stress,0x1600,64,random,0.219,0.64,reg_wr,16,36,336,17,4,fixed,sparse,dma_stream,in_order,bitflip,192
RUN-003287,reg_sweep_seq,1859128065,constrained,default,0x5600,16,all_ones,0.331,0.35,reg_rd,128,22,304,20,3,fixed,ping_pong,dma_stream,in_order,bitflip,96
RUN-003288,reg_sweep_seq,2139968330,constrained,default,0x5500,4,random,0.404,0.74,reg_rd,128,3,225,28,0,weighted,burst_hotspot,console,in_order,none,96
RUN-003289,irq_storm_seq,771135886,constrained,corner,0xc500,64,walking_ones,0.33,0.23,reg_rd,64,38,108,7,2,fixed,sparse,sensor_poll,in_order,bitflip,192
RUN-003290,reg_sweep_seq,202376485,constrained,default,0x4f00,4,incremental,0.056,0.62,reg_rd,16,24,290,5,5,fixed,uniform,sensor_poll,in_order,bitflip,192
RUN-003291,irq_storm_seq,719324540,constrained,stress,0x0600,16,random,0.212,0.26,balanced,128,17,345,21,7,weighted,burst_hotspot,console,in_order,none,48
RUN-003292,reset_recovery_seq,968133287,directed,default,0x9800,64,random,0.165,0.36,reg_rd,8,3,320,6,10,weighted,burst_hotspot,console,in_order,none,384
RUN-003293,uart_loopback_seq,565896819,constrained,default,0xf500,16,all_ones,0.752,0.58,reg_rd,64,9,49,29,0,fixed,burst_hotspot,dma_stream,out_of_order,glitch,192
RUN-003294,uart_loopback_seq,1044788679,constrained,default,0x4300,16,random,0.079,0.31,balanced,64,26,376,25,5,fixed,burst_hotspot,sensor_poll,in_order,none,192
RUN-003295,reg_sweep_seq,1550825253,constrained,stress,0x3e00,4,incremental,0.59,0.62,reg_wr,16,19,353,5,7,weighted,uniform,sensor_poll,out_of_order,none,192
RUN-003296,dma_burst_seq,230955306,constrained,default,0x8d00,16,random,0.55,0.22,balanced,16,29,221,29,10,fixed,sparse,dma_stream,in_order,glitch,192
RUN-003297,reset_recovery_seq,755609482,full_random,default,0x6500,16,walking_ones,0.339,0.6,reg_rd,128,7,389,2,7,fixed,ping_pong,boot,in_order,bitflip,384
RUN-003298,dma_burst_seq,63490241,constrained,stress,0x8f00,16,all_ones,0.07,0.62,reg_wr,128,9,232,0,10,fixed,uniform,console,in_order,glitch,384
RUN-003299,reg_sweep_seq,1954983939,constrained,default,0xbc00,64,incremental,0.404,0.74,reg_wr,64,23,370,19,4,weighted,sparse,sensor_poll,out_of_order,none,384
RUN-003300,parity_stress_seq,385465096,constrained,corner,0x1600,16,random,0.279,0.46,reg_rd,128,21,107,31,1,weighted,sparse,boot,in_order,none,768
RUN-003301,backpressure_seq,2009245768,constrained,stress,0x8600,4,all_ones,0.019,0.8,balanced,16,3,366,5,6,weighted,sparse,sensor_poll,out_of_order,none,384
RUN-003302,reg_sweep_seq,1071681382,constrained,default,0xe400,64,random,0.072,0.76,balanced,64,22,272,19,1,weighted,burst_hotspot,console,in_order,none,96
RUN-003303,reset_recovery_seq,189928045,directed,corner,0x0500,4,walking_ones,0.694,0.48,reg_wr,16,14,30,24,9,fixed,ping_pong,console,out_of_order,none,192
RUN-003304,dma_burst_seq,840986852,constrained,default,0xd500,16,random,0.346,0.27,reg_rd,64,18,166,31,6,weighted,ping_pong,console,in_order,none,768
RUN-003305,parity_stress_seq,1123732873,constrained,corner,0xa300,16,random,0.577,0.53,balanced,128,34,50,26,1,fixed,burst_hotspot,sensor_poll,in_order,none,96
RUN-003306,irq_storm_seq,1683910469,constrained,corner,0x8e00,4,incremental,0.158,0.8,reg_rd,64,2,93,4,5,fixed,uniform,sensor_poll,in_order,bitflip,192
RUN-003307,backpressure_seq,1456326983,full_random,stress,0x8f00,16,walking_ones,0.478,0.46,reg_wr,64,22,255,26,2,weighted,burst_hotspot,sensor_poll,in_order,none,192
RUN-003308,backpressure_seq,1377363340,constrained,default,0x0600,64,random,0.501,0.33,reg_wr,8,29,393,2,1,weighted,burst_hotspot,console,in_order,glitch,768
RUN-003309,uart_loopback_seq,1721552368,full_random,default,0x4300,4,walking_ones,0.327,0.27,reg_rd,8,16,375,4,2,fixed,burst_hotspot,console,in_order,none,768
RUN-003310,backpressure_seq,698406121,constrained,default,0xd300,16,random,0.902,0.34,balanced,8,9,21,0,3,fixed,uniform,sensor_poll,in_order,glitch,384
RUN-003311,uart_loopback_seq,1915430334,full_random,default,0x9f00,4,walking_ones,0.083,0.48,reg_wr,16,24,110,5,9,fixed,uniform,sensor_poll,out_of_order,bitflip,192
RUN-003312,reg_sweep_seq,1749028847,directed,default,0x9e00,4,incremental,0.446,0.21,balanced,64,0,380,4,9,weighted,burst_hotspot,console,out_of_order,bitflip,384
RUN-003313,backpressure_seq,547660689,constrained,default,0x4800,16,random,0.098,0.5,reg_rd,128,8,98,28,11,fixed,burst_hotspot,sensor_poll,out_of_order,bitflip,192
RUN-003314,parity_stress_seq,157790243,constrained,corner,0xab00,4,incremental,0.7,0.48,balanced,64,32,351,11,6,weighted,burst_hotspot,dma_stream,in_order,none,192
RUN-003315,uart_loopback_seq,1421843721,constrained,default,0x2600,16,incremental,0.761,0.49,balanced,8,19,121,24,8,weighted,uniform,dma_stream,in_order,bitflip,192
RUN-003316,reg_sweep_seq,179613982,full_random,default,0x1e00,16,walking_ones,0.73,0.22,reg_wr,8,8,220,26,8,weighted,uniform,console,in_order,bitflip,192
RUN-003317,reset_recovery_seq,438080598,constrained,default,0x3800,16,random,0.888,0.62,reg_rd,64,19,40,8,8,weighted,burst_hotspot,console,in_order,glitch,768
RUN-003318,reset_recovery_seq,340698801,constrained,corner,0x5500,64,random,0.157,0.4,balanced,8,16,122,23,2,fixed,sparse,dma_stream,in_order,glitch,768
RUN-003319,parity_stress_seq,1258395980,full_random,stress,0x6500,64,incremental,0.75,0.25,reg_rd,16,15,188,23,4,weighted,burst_hotspot,dma_stream,in_order,none,48
RUN-003320,irq_storm_seq,1234394761,full_random,default,0x0f00,4,random,0.491,0.49,reg_wr,128,23,258,9,11,fixed,uniform,dma_stream,in_order,none,48
RUN-003321,reg_sweep_seq,868551105,constrained,corner,0x0600,64,walking_ones,0.847,0.26,reg_rd,8,2,297,13,8,weighted,sparse,console,out_of_order,bitflip,96
RUN-003322,dma_burst_seq,1500157759,constrained,default,0x3200,16,random,0.298,0.33,balanced,64,24,414,7,9,fixed,sparse,boot,in_order,none,192
RUN-003323,irq_storm_seq,1256443893,constrained,default,0x0600,4,incremental,0.238,0.66,reg_wr,8,24,165,11,1,weighted,uniform,dma_stream,in_order,none,768
RUN-003324,irq_storm_seq,1417019594,constrained,corner,0xfc00,16,all_ones,0.619,0.75,reg_wr,128,1,329,10,0,fixed,sparse,console,in_order,none,384
RUN-003325,parity_stress_seq,1478804972,full_random,stress,0x9100,16,walking_ones,0.22,0.41,reg_rd,8,30,315,0,8,weighted,uniform,sensor_poll,in_order,bitflip,384
RUN-003326,uart_loopback_seq,616150646,constrained,default,0xfc00,16,walking_ones,0.454,0.72,reg_rd,8,24,194,27,6,fixed,uniform,boot,in_order,none,768
RUN-003327,irq_storm_seq,2094226948,constrained,corner,0x2700,16,random,0.346,0.45,reg_wr,8,2,280,31,2,weighted,uniform,sensor_poll,in_order,none,96
RUN-003328,uart_loopback_seq,1000523979,constrained,default,0x1300,4,random,0.223,0.74,reg_rd,16,1,53,31,7,fixed,burst_hotspot,console,in_order,none,96
RUN-003329,uart_loopback_seq,2020691833,constrained,default,0xb400,4,incremental,0.458,0.8,reg_rd,16,7,50,17,2,weighted,uniform,dma_stream,in_order,none,384
RUN-003330,backpressure_seq,1069433388,constrained,default,0x4700,4,walking_ones,0.464,0.74,reg_rd,8,5,119,2,3,fixed,ping_pong,boot,in_order,bitflip,48
RUN-003331,backpressure_seq,1978744506,constrained,default,0x8c00,4,all_ones,0.875,0.67,reg_wr,16,3,74,16,1,fixed,sparse,console,in_order,none,96
RUN-003332,uart_loopback_seq,2047601569,full_random,stress,0xb100,4,walking_ones,0.332,0.43,reg_rd,16,20,378,10,8,weighted,burst_hotspot,sensor_poll,in_order,none,96
RUN-003333,reg_sweep_seq,1263846433,constrained,stress,0x3200,16,random,0.486,0.63,reg_wr,8,7,29,15,5,weighted,uniform,console,in_order,none,192
RUN-003334,reg_sweep_seq,1442278654,full_random,corner,0xf000,4,random,0.605,0.53,balanced,16,24,329,26,9,weighted,sparse,dma_stream,in_order,none,384
RUN-003335,dma_burst_seq,1906313375,constrained,stress,0xbc00,64,random,0.888,0.35,balanced,128,5,43,10,2,fixed,sparse,dma_stream,in_order,none,384
RUN-003336,uart_loopback_seq,97405954,full_random,stress,0xbe00,16,incremental,0.754,0.37,reg_rd,64,29,56,20,11,weighted,uniform,sensor_poll,in_order,none,96
RUN-003337,backpressure_seq,942282858,constrained,default,0xc000,4,incremental,0.398,0.58,reg_rd,8,1,222,19,2,fixed,burst_hotspot,sensor_poll,in_order,none,96
RUN-003338,backpressure_seq,155647272,directed,stress,0x5600,64,all_ones,0.357,0.26,reg_rd,16,36,98,6,2,weighted,sparse,sensor_poll,in_order,none,192
RUN-003339,dma_burst_seq,296385706,directed,corner,0x7c00,16,all_ones,0.332,0.77,reg_wr,8,24,252,26,8,fixed,sparse,dma_stream,in_order,bitflip,384
RUN-003340,dma_burst_seq,1000524745,full_random,default,0x2500,4,random,0.339,0.66,reg_rd,64,8,72,0,11,weighted,uniform,dma_stream,in_order,none,384
RUN-003341,backpressure_seq,1616069046,directed,default,0x1e00,16,all_ones,0.106,0.35,reg_rd,16,22,415,17,0,weighted,sparse,sensor_poll,in_order,none,768
RUN-003342,backpressure_seq,99754644,constrained,default,0xf300,16,incremental,0.252,0.44,reg_rd,64,31,109,6,7,weighted,uniform,console,in_order,none,192
RUN-003343,backpressure_seq,83452741,constrained,corner,0x4300,16,walking_ones,0.365,0.39,reg_wr,16,15,254,4,10,fixed,burst_hotspot,console,out_of_order,none,192
RUN-003344,backpressure_seq,1785737959,constrained,default,0xf100,4,random,0.653,0.63,reg_wr,64,0,210,17,5,weighted,burst_hotspot,console,in_order,none,96
RUN-003345,reset_recovery_seq,584573587,constrained,stress,0x0c00,4,walking_ones,0.703,0.56,balanced,16,31,224,6,8,weighted,uniform,dma_stream,out_of_order,none,48
RUN-003346,reg_sweep_seq,1392766722,full_random,stress,0x6100,4,random,0.243,0.47,reg_wr,8,34,231,23,4,weighted,burst_hotspot,sensor_poll,in_order,bitflip,768
RUN-003347,reg_sweep_seq,1451088455,constrained,corner,0xea00,64,incremental,0.458,0.58,balanced,16,35,113,20,5,weighted,uniform,sensor_poll,in_order,glitch,192
RUN-003348,reset_recovery_seq,211776493,constrained,default,0x0400,16,walking_ones,0.235,0.67,balanced,128,35,256,10,5,fixed,burst_hotspot,dma_stream,in_order,glitch,96
RUN-003349,parity_stress_seq,1006419931,constrained,stress,0x3300,4,random,0.292,0.71,balanced,8,28,85,19,5,fixed,burst_hotspot,dma_stream,in_order,none,48
RUN-003350,reg_sweep_seq,335841803,constrained,corner,0xb900,16,all_ones,0.582,0.33,reg_rd,16,8,384,7,3,fixed,burst_hotspot,dma_stream,in_order,none,192
RUN-003351,reg_sweep_seq,1004191960,constrained,default,0xe300,16,walking_ones,0.316,0.36,balanced,64,14,353,0,6,fixed,burst_hotspot,sensor_poll,out_of_order,none,384
RUN-003352,irq_storm_seq,787765007,constrained,default,0xe000,16,random,0.709,0.59,reg_wr,8,16,85,1,4,fixed,sparse,sensor_poll,in_order,none,384
RUN-003353,irq_storm_seq,457372814,constrained,default,0x3000,16,incremental,0.26,0.73,reg_wr,16,20,227,29,4,weighted,uniform,console,in_order,none,48
RUN-003354,reset_recovery_seq,1541193454,constrained,default,0xc600,4,incremental,0.376,0.48,balanced,16,26,91,28,5,weighted,uniform,dma_stream,in_order,glitch,48
RUN-003355,reset_recovery_seq,1960673584,constrained,corner,0x6200,16,walking_ones,0.768,0.39,reg_wr,16,32,340,17,10,fixed,sparse,boot,in_order,none,192
RUN-003356,backpressure_seq,9284273,constrained,default,0x2000,4,incremental,0.379,0.22,reg_rd,16,5,380,31,6,weighted,sparse,console,out_of_order,bitflip,384
RUN-003357,dma_burst_seq,1809872424,constrained,default,0x6300,64,random,0.511,0.58,balanced,8,21,54,24,8,weighted,burst_hotspot,boot,in_order,bitflip,192
RUN-003358,irq_storm_seq,1786284050,constrained,default,0x8500,4,random,0.149,0.39,balanced,16,2,225,8,8,weighted,uniform,console,out_of_order,none,192
RUN-003359,reg_sweep_seq,1261666648,constrained,corner,0x3900,64,incremental,0.203,0.29,reg_rd,16,32,195,26,4,weighted,burst_hotspot,dma_stream,in_order,none,384
RUN-003360,parity_stress_seq,715155576,full_random,default,0x8000,16,random,0.414,0.74,balanced,8,33,213,23,0,fixed,sparse,dma_stream,out_of_order,glitch,384
RUN-003361,uart_loopback_seq,1349347577,constrained,corner,0x2a00,4,incremental,0.738,0.48,balanced,8,12,347,12,8,fixed,uniform,sensor_poll,out_of_order,none,96
RUN-003362,reset_recovery_seq,701159473,constrained,corner,0x6d00,4,incremental,0.878,0.33,balanced,8,38,153,16,11,fixed,uniform,boot,in_order,none,384
RUN-003363,reg_sweep_seq,126114460,constrained,corner,0x0600,16,walking_ones,0.451,0.27,reg_wr,64,8,332,17,1,fixed,sparse,sensor_poll,in_order,none,384
RUN-003364,reg_sweep_seq,2004565184,full_random,default,0x6800,16,incremental,0.281,0.61,reg_wr,8,4,215,7,11,fixed,uniform,boot,in_order,none,48
